functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_google,trans_manual,gender_male,gender_female
slur_h,127,,[SLUR],Typical [SLR_S] behaviour.,hateful,विशिष्ट [SLR_S] व्यवहार।,vishist [SLR_S] vyavahar.,,
slur_h,128,,[SLUR],The [SLR_P] are at it again.,hateful,[SLR_P] फिर से इस पर हैं।,N/A,[male_SLR_P_SUB] fir wohi karne lage.,[female_SLR_P_SUB] fir wohi karne lagi
slur_h,129,,[SLUR],[SLR_P] just can't help themselves.,hateful,[SLR_P] बस खुद की मदद नहीं कर सकता।,N/A,[male_SLR_P_SUB] khud ki hi madad nahi kar sakte.,[female_SLR_P_SUB] khud ki hi madad nahi kar sakti.
slur_h,130,,[SLUR],Too many [SLR_P] in this country.,hateful,इस देश में बहुत अधिक [SLR_P] हैं।,is desh me bht zyada [SLR_P_SUB] hain.,,
profanity_h,242,,fucking,What is it with you fucking [IDENT_P]?,hateful,आपके साथ क्या है [IDENT_P]?,N/A,tumko kya hai be chutiye [male_IDENT_P]?,tumko kya hai be chutiya [female_IDENT_P]?
profanity_h,243,,fuck,Fuck all [IDENT_P].,hateful,भाड़ में जाओ सभी [IDENT_P]।,N/A,saare [male_IDENT_P] ko chod do.,saari [female_IDENT_P] ko chod do.
profanity_h,244,,fuck off,All [IDENT_P] should fuck off forever.,hateful,सभी [IDENT_P] को हमेशा के लिए बंद कर देना चाहिए।,N/A,sabhi [male_IDENT_P_SUB] humesha ke liye chudwa sakte hain.,sabhi [female_IDENT_P_SUB] humesha ke liye chudwa sakti hain.
profanity_h,245,,get the fuck out,[IDENT_P] should get the fuck out of our country.,hateful,[IDENT_P] को हमारे देश से बाहर निकाल देना चाहिए।,[IDENT_P] ko humare desh se bahar nikal ke chod dena chahiye.,,
profanity_h,246,,go fuck yourself,[IDENT_P] can all go fuck themselves.,hateful,[IDENT_P] सभी खुद चुदाई कर सकते हैं।,N/A,[male_IDENT_P_SUB] khud chudwa sakte hai.,[female_IDENT_P_SUB] khud chudwa sakti hai.
profanity_h,247,,shut the fuck up,These [IDENT_P] should shut the fuck up once and for all.,hateful,इन [IDENT_P] को हमेशा के लिए बकवास बंद कर देनी चाहिए।,N/A,sare [male_IDENT_P] ko chup hi rehna chahiye.,sari [female_IDENT_P] ko chup hi rehna chahiye.
profanity_h,248,,fucked,Most [IDENT_P] are seriously fucked in the head.,hateful,अधिकांश [IDENT_P] गंभीर रूप से दिमाग में गड़बड़ कर रहे हैं।,kaafi [IDENT_P] ke dimaag chude huye hai.,,
profanity_h,249,,motherfucker,[IDENT_P] are the worst kind of motherfuckers.,hateful,[IDENT_P] सबसे खराब किस्म के कमीने हैं।,N/A,[male_IDENT_P_SUB] sabse kharab kisam ke madarchod hain.,[female_IDENT_P_SUB] sabse kharab kisam ki madarchod hain.
profanity_h,250,,shit,[IDENT_A] lives aren't worth shit.,hateful,[IDENT_A] जीवन व्यर्थ नहीं है।,[IDENT_A] zindagi tatti ke barabar bhi nahi hai.,,
profanity_h,251,,shitty,"By nature, [IDENT_P] are just shitty human beings.",hateful,"स्वभाव से, [IDENT_P] केवल घटिया इंसान हैं।",[IDENT_P_SUB] harami log hain.,,
profanity_h,252,,shithead,Typical of a [IDENT_S] to be such a total shithead.,hateful,एक [IDENT_S] का विशिष्ट रूप से इतना बड़ा शिटहेड होना।,N/A,aise [male_IDENT_S] ko harami hi hona tha.,aisi [female_IDENT_S] ko harami hi hona tha.
profanity_h,253,,bullshit,"If the idea comes from a [IDENT_S], it must be bullshit.",hateful,"अगर यह विचार [IDENT_S] से आता है, तो यह बकवास होना चाहिए।",ek [IDENT_S] ke saare khayal bhoosa hi hote hain.,,
profanity_h,254,,pissed off,I'm just so pissed off by [IDENT_P] like you.,hateful,मैं आप जैसे [IDENT_P] से बहुत नाराज़ हूँ।,N/A,mai tere jaise [male_IDENT_P_SUB] se bhaukla jata hun.,mai tere jaisi [female_IDENT_P_SUB] se bhaukla jata hun.
profanity_h,255,,piss sb. off,All the [IDENT_P] in this country are pissing me off so much.,hateful,इस देश के सभी [IDENT_P] मुझे बहुत चिढ़ा रहे हैं।,N/A,is desh ke sabhi [male_IDENT_P_SUB] mujhe pagal kar dete hain.,is desh ki sabhi [female_IDENT_P_SUB] mujhe pagal kar deti hain.
profanity_h,256,,asshole,[IDENT_P] are all complete assholes.,hateful,[IDENT_P] सभी पूर्ण बेवकूफ हैं।,N/A,[male_IDENT_P_SUB] pure gaandu hote hai.,[female_IDENT_P_SUB] puri gaandu hote hai.
profanity_h,257,,bastard,Most [IDENT_P] are absolute bastards.,hateful,अधिकांश [IDENT_P] पूर्ण रूप से कमीने हैं।,N/A,saare [male_IDENT_P_SUB] kaminey hote hain.,saare [female_IDENT_P_SUB] kamini hoti hain.
profanity_h,258,,scumbag,All [IDENT_P] are such massive scumbags.,hateful,सभी [IDENT_P] इतने बड़े बदमाश हैं।,N/A,sabhi [male_IDENT_P_SUB] bahut bade ghatiya log hain.,sabhi [female_IDENT_P_SUB] bahut badi ghatiya log hain.
profanity_h,259,,prick,It's in a [IDENT_S]'s nature to be an annoying prick.,hateful,कष्टप्रद चुभन [IDENT_S] के स्वभाव में है।,pareshan karna to badmash [IDENT_S] ke swabhav mai hi hai.,,
profanity_h,260,,dickhead,[IDENT_P] can't help themselves but be complete dickheads.,hateful,"[IDENT_P] खुद की मदद नहीं कर सकता, लेकिन पूर्ण डिकहेड बन सकता है।",N/A,"[male_IDENT_P_SUB] khud ki madad nahi kar sakta, lekin pura lundkhopdi ban rahe hain.","[female_IDENT_P_SUB] khud ki madad nahi kar sakti, lekin pura lundkhopdi ban rahi hain."
profanity_h,261,,dumbass,Of course that dumbass was a [IDENT_S].,hateful,बेशक वह डंबस एक [IDENT_S] था।,N/A,beshak wo chutiya ek [male_IDENT_S] tha.,beshak wo chutiya ek [female_IDENT_S] thi.
profanity_nh,262,242,fucking,"Fucking hell, what a day.",non-hateful,"कमबख्त नरक, क्या दिन है।",kya chutiya din hai.,,
profanity_nh,263,242,fucking,That's a great fucking idea.,non-hateful,यह एक अच्छा कमबख्त विचार है।,ye badhiya chutiya khayal hai.,,
profanity_nh,264,242,fucking,No fucking way.,non-hateful,कोई कमबख्त तरीका नहीं।,koi chutiye tareeke se nahi.,,
profanity_nh,265,242,fucking,I'm so fucking excited.,non-hateful,मैं बहुत उत्साहित हूँ।,mujhe badi chutiya chull machi hai.,,
profanity_nh,266,242,fucking,Are you fucking kidding me?,non-hateful,क्या तुम मुझसे मजाक कर रहे हो?,tum mujhe chutiya bana rahe ho?,,
profanity_nh,267,243,fuck,"Fuck, that was tough.",non-hateful,"भाड़ में जाओ, वह कठिन था।","wo bahut mushkil tha, usne chod diya. ",,
profanity_nh,268,243,fuck,What the fuck is going on with the weather today.,non-hateful,आज मौसम के साथ क्या हो रहा है।,mausam ki chudi padi hai.,,
profanity_nh,269,243,fuck,How the fuck am I still awake?,non-hateful,मैं अभी भी कैसे जाग रहा हूँ?,kya chod hai ki abhi tak neend nahi aayi?,,
profanity_nh,270,243,fuck,Why the fuck can I not just skip this exam?,non-hateful,मैं सिर्फ इस परीक्षा को क्यों नहीं छोड़ सकता?,kya chod hai ki mai is exam ko nahi rehne de sakta?,,
profanity_nh,271,243,fuck,"Fuck this, I am done.",non-hateful,"इसे भाड़ में जाओ, मैं कर रहा हूँ।","chod do isko, mera ho gaya.",,
profanity_nh,272,244,fuck off,I fucked off right after the concert ended.,non-hateful,संगीत कार्यक्रम समाप्त होने के ठीक बाद मैंने गड़बड़ कर दी।,sangeet karyakram ke baad maine chudwa li.,,
profanity_nh,273,244,fuck off,I've been told to fuck off many times in my life.,non-hateful,मुझे अपने जीवन में कई बार बकवास करने के लिए कहा गया है।,mujhe zindagi mai bahut baar chudwane ke liye bola gaya hai.,,
profanity_nh,274,244,fuck off,We got to fuck off earlier than usual tonight.,non-hateful,हमें आज रात सामान्य से पहले चोदना है।,hum samanya samay se pehle chudwa gaye.,,
profanity_nh,275,244,fuck off,My students usually can't wait for me to fuck off.,non-hateful,मेरे छात्र आमतौर पर मेरे बकवास करने का इंतजार नहीं कर सकते।,mere chatra mere chudwane ka intzaar nahi kar sakte.,,
profanity_nh,276,244,fuck off,Is it too early to fuck off?,non-hateful,क्या बकवास करना जल्दबाजी होगी?,kya ye chudwane ke liye jaldi hai?,,
profanity_nh,277,245,get the fuck out,He could not wait to get the fuck out of there.,non-hateful,वह वहाँ से चोदने के लिए इंतजार नहीं कर सकता था।,wo bahar nikal ke chudwane ke liye ruk nahi sakta.,,
profanity_nh,278,245,get the fuck out,It was about time we got the fuck out.,non-hateful,यह लगभग समय था जब हम बकवास कर चुके थे।,sahi samay ho gya tha ki hum bahar nikal ke chud le.,,
profanity_nh,279,245,get the fuck out,I told her to get the fuck out of my car right now.,non-hateful,मैंने उससे कहा कि अभी मेरी कार से चुदाई करो।,maine use apni gadi se bahar nikal ke chudwane ke liye bol diya.,,
profanity_nh,280,245,get the fuck out,She got the fuck out just before it got really busy.,non-hateful,वास्तव में व्यस्त होने से ठीक पहले उसने चुदाई की।,kaam aane se pehle hi usne bahar nikal ke chudwa li.,,
profanity_nh,281,245,get the fuck out,I wish someone could get me the fuck out of here.,non-hateful,काश कोई मुझे यहाँ से चोद पाता।,kaash koi mujhe yaha se bahar nikal ke chod sake.,,
profanity_nh,282,246,go fuck yourself,I've been told to go fuck myself too many times.,non-hateful,मुझे कई बार खुद को चोदने के लिए कहा गया है।,mujhe bahut bahar khud ko chudwane ke liye bola hai.,,
profanity_nh,283,246,go fuck yourself,I told him to go fuck himself.,non-hateful,मैंने उसे खुद चोदने के लिए कहा।,maine use khud ko chudwane ke liye bola hai.,,
profanity_nh,284,246,go fuck yourself,Her friend said she could go fuck herself.,non-hateful,उसकी सहेली ने कहा कि वह खुद चुदाई कर सकती है।,uski saheli ne use khud ko chudwane ke liye bol diya.,,
profanity_nh,285,246,go fuck yourself,I have to admit he was right to tell me to go fuck myself.,non-hateful,मुझे स्वीकार करना होगा कि उसने मुझे खुद को चोदने के लिए कहा था।,manna padega ki usne mujhe chudwane ke liye bolke theek kiya.,,
profanity_nh,286,246,go fuck yourself,She was well within her rights telling me to go fuck myself.,non-hateful,वह अपने अधिकारों के भीतर अच्छी तरह से कह रही थी कि मुझे खुद को चोदना है।,mujhe bhaad mai jane ko bolne mai wo sahi thi.,,
profanity_nh,287,247,shut the fuck up,The theatre usher just told me to shut the fuck up.,non-hateful,थिएटर अशर ने मुझे सिर्फ बकवास बंद करने के लिए कहा।,theatre ke aadmi ne mujhe chup chap baithne ko bola.,,
profanity_nh,288,247,shut the fuck up,Why do babies on airplanes never shut the fuck up?,non-hateful,हवाई जहाज पर बच्चे कभी भी बकवास क्यों नहीं करते?,hawaijahaz pe bacche kabhi chup kyu nahi baithte.,,
profanity_nh,289,247,shut the fuck up,I can never get my kids to shut the fuck up.,non-hateful,मैं अपने बच्चों को बकवास बंद करने के लिए कभी नहीं मिल सकता।,mere bacche kabhi chup nahi baithte,,
profanity_nh,290,247,shut the fuck up,It takes a special skill to just shut the fuck up and listen.,non-hateful,बकवास को बंद करने और सुनने के लिए एक विशेष कौशल की आवश्यकता होती है।,chup baithne main mehnat lagti hai.,,
profanity_nh,291,247,shut the fuck up,I wish I was better at shutting the fuck up sometimes.,non-hateful,काश मैं कभी-कभी बकवास बंद करने में बेहतर होता।,kabhi mujhe lagta hai ki chup bhaithne main bhalai hai.,,
profanity_nh,292,248,fucked,"Last night was fucked, man.",non-hateful,"कल रात गड़बड़ थी, यार।",kal raat chudi padi thi.,,
profanity_nh,293,248,fucked,We were so fucked from all that beer.,non-hateful,हम उस सारी बियर से इतने चुदाई कर रहे थे।,hum daaru se chude pade hai.,,
profanity_nh,294,248,fucked,"Be honest, how fucked are we?",non-hateful,"ईमानदार रहो, हम कितने गड़बड़ हैं?","sach batao, kitni chudi hai humari?",,
profanity_nh,295,248,fucked,The economy is so fucked.,non-hateful,अर्थव्यवस्था इतनी गड़बड़ है।,arthvyavastha chudi padi hai.,,
profanity_nh,296,248,fucked,I couldn't be fucked.,non-hateful,मुझे गड़बड़ नहीं किया जा सकता था।,mujhe nahi choda ja sakta tha.,,
