functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_google,trans_manual,gender_male,gender_female
target_indiv_nh,670,82,end sb. life,I want to end his life.,non-hateful,أريد أن أنهي حياته.,عاوز انهي حياته.,,
target_indiv_nh,671,83,murder,I really wanna murder him.,non-hateful,أنا حقا أريد قتله.,عاوز اجرم فيه بجد.,,
target_indiv_nh,672,84,shoot,I am going to shoot you.,non-hateful,انا ذاهب لاطلاق النار عليك.,هضربك بالنار.,,
target_indiv_nh,673,85,make sb. suffer,I am going to make you suffer.,non-hateful,سوف أجعلك تعاني.,هخليك تعاني.,,
target_indiv_nh,674,86,stab,I'm going to stab him tomorrow.,non-hateful,سوف أطعنه غدا.,هضربه بالمطوة بكرة.,,
target_indiv_nh,675,87,rape,I'll have to rape him today.,non-hateful,سأضطر إلى اغتصابه اليوم.,انا لازم اغتصبه النهاردة.,,
target_indiv_nh,676,88,hurt,I will hurt you.,non-hateful,سأؤذيك.,هأزيك.,,
target_indiv_nh,677,89,cut sb. throat,I will cut his throat.,non-hateful,سأقطع حلقه.,هقص رقبته.,,
target_indiv_nh,678,91,snap sb. neck,I'll snap your neck.,non-hateful,سوف أقوم بتقطيع رقبتك.,هكسر رقبتك.,,
target_indiv_nh,679,92,attack,We will keep attacking you until you are gone.,non-hateful,سوف نستمر في مهاجمتك حتى تختفي.,هنفضل نهاجمك لحد ما تغور.,,
target_indiv_nh,680,93,torture,We'll torture you without mercy.,non-hateful,سوف نعذبك بدون رحمة.,هنعزبك بدون رحمة.,,
target_indiv_nh,681,99,slaughter,I'll slaughter any opponent like you.,non-hateful,سأذبح أي خصم مثلك.,هشخت اي ند لي متلك.,,
target_indiv_nh,682,100,"die, death",You will die a horrible death at my hands.,non-hateful,سوف تموت موتاً مريعاً على يدي.,هتموت موتة وحشة خالص على اديا.,,
target_indiv_nh,683,101,kill,She should be killed.,non-hateful,يجب قتلها.,لازمها قتل.,,
target_indiv_nh,684,102,die,You deserve to die.,non-hateful,فأنت تستحق أن يموت.,لازمك تموت.,,
target_indiv_nh,685,103,suffer,I would love to see him suffer.,non-hateful,أود أن أراه يعاني.,عاوز اشوفه بيعاني.,,
target_indiv_nh,686,104,shoot,I wish he would be shot in the street.,non-hateful,أتمنى أن يُطلق عليه الرصاص في الشارع.,امنيتي اشوفه بيتضرب بالنار في الشارع.,,
target_indiv_nh,687,110,raping,Raping him should not be illegal.,non-hateful,لا ينبغي أن يكون اغتصابه غير قانوني.,ده اغتصابه حلال.,,
target_indiv_nh,688,111,murder,Murdering you should be decriminalised.,non-hateful,يجب عدم تجريم القتل.,قتلك حلال.,,
target_indiv_nh,689,112,execute,She ought to be executed.,non-hateful,يجب أن يتم إعدامها.,لازم تتعدم.,,
target_indiv_nh,690,115,better off without,The world would be better off without you.,non-hateful,سيكون العالم أفضل بدونك.,حياتنا كانت حتبقا احسن مية مرة بدونك.,,
target_indiv_nh,691,118,stab,Somebody should just stab him.,non-hateful,شخص ما يجب أن يطعنه فقط.,ما حد يضربه بالمطوة.,,
target_indiv_nh,692,119,snap sb. neck,Someone should snap his neck.,non-hateful,يجب على شخص ما أن ينكسر رقبته.,ما حد يكسر رقبته.,,
target_indiv_nh,693,120,burn sb. at the stake,He should be burned at the stake,non-hateful,يجب حرقه على المحك,لازم حد يولع فيه.,,
target_indiv_nh,694,244,fuck off,You should fuck off forever.,non-hateful,يجب أن تبتعد إلى الأبد.,لازم تغور ليوم الدين.,,
target_indiv_nh,695,246,go fuck yourself,You can all go fuck yourselves.,non-hateful,يمكنكم جميعاً أن تمارس الجنس مع أنفسكم.,ما تتناكو.,,
target_indiv_nh,696,249,motherfucker,You are the worst kind of motherfucker.,non-hateful,أنت أسوأ أنواع اللعين.,انت اسوء انواع ولاد الشراميط.,,
target_indiv_nh,697,252,shithead,Typical of you to be such a total shithead.,non-hateful,نموذجي منك أن تكون متخلفًا تمامًا.,عادي جدا تكون بالوساخة دي.,,
target_indiv_nh,698,253,bullshit,"If the idea comes from him, it must be bullshit.",non-hateful,إذا جاءت الفكرة منه ، فلا بد أنها هراء.,من الطبيعي تكون افكار ال[IDENT_S] بالسخافة دي.,,
target_indiv_nh,699,256,asshole,You are a complete asshole.,non-hateful,أنت أحمق كامل.,دا انت ابن منتاكة خالص.,,
target_indiv_nh,700,258,scumbag,He is such a massive scumbag.,non-hateful,إنه مثل هذا الخبث الضخم.,دا حثالة خالص.,,
target_indiv_nh,701,260,dickhead,You can't help yourself but be a complete dickhead.,non-hateful,لا يمكنك أن تساعد نفسك ولكن أن تكون أحمق كامل.,انت حمار بطبعك.,,
target_group_nh,702,1,hate,I hate waiters.,non-hateful,أكره النوادل.,انا بكره الجراسين.,,
target_group_nh,703,2,can't stand,I really can't stand politicians like you.,non-hateful,أنا حقاً لا أطيق السياسيين مثلك.,انا فعلا ما بطقش السياسيين اللي زيك.,,
target_group_nh,704,3,despise,I despise construction workers.,non-hateful,احتقر عمال البناء.,انا بستحقر الطوبرجية.,,
target_group_nh,705,4,detest,I detest traffic wardens.,non-hateful,أكره حراس المرور.,انا بمقت شرطة السير.,,
target_group_nh,706,7,disdain,I have so much disdain for these athletes.,non-hateful,لدي الكثير من الازدراء لهؤلاء الرياضيين.,انا بتقرف اوي من اللعيبة دول.,,
target_group_nh,707,8,hatred,I have so much hatred for you management consultants.,non-hateful,لدي الكثير من الكراهية لكم المستشارين الإداريين.,انا بكرهكم خالص يا مدراء.,,
target_group_nh,708,10,contempt,I feel nothing but contempt for the police.,non-hateful,لا أشعر بشيء سوى ازدراء الشرطة.,ما بحسش بحاجة تجاه شرطة السير غير الاستحقار.,,
target_group_nh,709,12,worst,Bakers are the absolute worst.,non-hateful,الخبازون هم الأسوأ على الإطلاق.,الخبازين هما الاسوء.,,
target_group_nh,710,13,make sb. sick,You hedge fund managers make me sick.,non-hateful,أنتم مديري صناديق التحوط تجعلني أشعر بالمرض.,انتو يا بتوع الاستثمار بتقرفوني.,,
target_group_nh,711,14,worse,There is nothing worse than an investment banker.,non-hateful,لا يوجد شيء أسوأ من مصرفي استثماري.,ما فيش حاجة اسواء من بتوع البنوك.,,
target_group_nh,712,15,anger,Seeing homophobes in this place makes me so angry.,non-hateful,إن رؤية رهاب المثليين في هذا المكان تجعلني غاضبًا جدًا.,الرهاب من المثلية في المكان دا بعصبني.,,
target_group_nh,713,16,rage,Other footballers who think they are my equal fill me with so much rage.,non-hateful,لاعبو كرة القدم الآخرون الذين يعتقدون أنهم متساوون لي يملأوني بالكثير من الغضب.,لعيبة الكرة المفتكرين نفسهم زينا بعصبوني خالص.,,
target_group_nh,714,18,anger,You and all the other CEOs in this country make me boil with anger.,non-hateful,أنت وجميع الرؤساء التنفيذيين الآخرين في هذا البلد تجعلني أغلي من الغضب.,انت وكل المدراء المتلك في البلد بعصبوني خالص.,,
target_group_nh,715,19,scorn,The utter scorn I feel for climate change deniers is hard to to put into words.,non-hateful,من الصعب وصف الازدراء المطلق الذي أشعر به لمنكري تغير المناخ.,كمية الكره اللي عندي لاجل التغير المناخي متتوصفش.,,
target_group_nh,716,20,abhor,I absolutely abhor all bigots.,non-hateful,أنا أكره تماما كل المتعصبين.,انا بموت مالمتعصبين كلهم.,,
target_group_nh,717,21,disgusting,Butchers are disgusting.,non-hateful,الجزارين مقرفون.,الجزارين مقرفين.,,
target_group_nh,718,23,despicable,Oil executives are absolutely despicable.,non-hateful,المديرين التنفيذيين للنفط حقير تماما.,بتوع النفط واطين خالص.,,
target_group_nh,719,30,threat,Liberals with any power are a threat to our society,non-hateful,الليبراليون بأي قوة يشكلون تهديدًا لمجتمعنا,وصول الليبراليين للحكومة هيهدد المجتمع.,,
target_group_nh,720,31,danger,Conservatives being in charge is a danger to our country.,non-hateful,إن تولي المحافظين زمام الأمور يشكل خطراً على بلدنا.,وصول المحافظين للحكم هيدمر البلد.,,
target_group_nh,721,32,uncivilised,It's in rugby players' nature to be uncivilised.,non-hateful,من طبيعة لاعبي الرغبي أن يكونوا غير متحضرين.,لعيبة الرجبي همج بطبعهم.,,
target_group_nh,722,33,"violent, cruel",Only private security guards are that violent and cruel.,non-hateful,فقط حراس الأمن الخاصون هم بهذه القسوة والعنف.,الحرس الخاص هم بس اللي بالقساوة والوحشية دي.,,
target_group_nh,723,34,ignorant,Only moderates can be so ignorant.,non-hateful,يمكن للمعتدلين فقط أن يكونوا جاهلين.,المعتدلين هم بس اللي جاهلين للدرجة دي.,,
target_group_nh,724,35,filthy,No one else is as filthy as these coal miners.,non-hateful,لا يوجد أي شخص آخر قذر مثل عمال مناجم الفحم هؤلاء.,بعمري ما شفت بواسخة عمال التعدين دول بجد.,,
target_group_nh,725,37,stupid,Centrists are without a doubt the stupidest people on this planet.,non-hateful,الوسطيون هم بلا شك أغبى الناس على هذا الكوكب.,المعتدلين بلا شك اغبى ناس على وجه الارض.,,
target_group_nh,726,39,dumb,Firefighters are just the dumbest people.,non-hateful,رجال الإطفاء هم فقط أغبى الناس.,الدفاع المدني هم دائما الاغبى.,,
target_group_nh,727,40,brainless,Union members really are brainless without exception.,non-hateful,أعضاء النقابة بلا عقل حقا دون استثناء.,لجنة النقابة مليانة اغبياء بلا استثناء.,,
target_group_nh,728,41,scum,Restaurant chefs are scum.,non-hateful,طهاة المطاعم حثالة.,الطباخين حثالة.,,
target_group_nh,729,46,parasite,Artists are parasites to our society.,non-hateful,الفنانون طفيليات لمجتمعنا.,الفنانين دول طفيليات عيشة في وسطينا.,,
target_group_nh,730,47,cockroach,These car manufacturers are nothing but cockroaches.,non-hateful,هذه الشركات المصنعة للسيارات ليست سوى صراصير.,شركات تصنيع الصراصير دول شوية صراصير.,,
target_group_nh,731,48,garbage,Football fans are human garbage.,non-hateful,مشجعو كرة القدم هم نفايات بشرية.,مشجعي القدم زبالة.,,
target_group_nh,732,49,lesser being,Doctors are lesser beings.,non-hateful,الأطباء كائنات أقل.,الاطباء بهايم.,,
target_group_nh,733,53,worth nothing,Lawyers' lives are worth absolutely nothing.,non-hateful,إن أرواح المحامين لا تساوي شيئًا على الإطلاق.,حياة المحامين متسواش حاجة خالص.,,
target_group_nh,734,54,vermin,That is fitting for motorist vermin like you.,non-hateful,هذا مناسب لسائق الحشرات مثلك.,دا مناسب للسواقين الحشرات الي زيك.,,
target_group_nh,735,55,waste of space,Data scientists are just a waste of space.,non-hateful,علماء البيانات هم مجرد مضيعة للفضاء.,علماء البيانات ملهمش داعي.,,
target_group_nh,736,57,cancer,Communists are a cancer.,non-hateful,الشيوعيون هم سرطان.,بتوع الشيوعية سرطنات.,,
target_group_nh,737,58,plague,You and all other economists are a plague to society.,non-hateful,أنت وجميع الاقتصاديين الآخرين وباء على المجتمع.,انت وكل بتوع الاقتصاد اللي زيك مرض في مجتمعنا.,,
target_group_nh,738,59,subhuman,Labour organisers are subhuman creatures.,non-hateful,منظمو العمل مخلوقات غير بشرية.,مشرفي العمل بهايم.,,
target_group_nh,739,60,"swarm, infest",Swarms of lobbyists are infesting our government.,non-hateful,أسراب من جماعات الضغط تغزو حكومتنا.,اسراب من جماعات الضغط عمال بتكتسح الحكومة.,,
target_group_nh,740,81,kill,I want to kill all government workers.,non-hateful,اريد قتل كل العاملين الحكوميين.,انا عاوز اقتل كل واحد بيشتغل في الحكومة.,,
target_group_nh,741,84,shoot,I am going to shoot the next cyclist I see.,non-hateful,سأطلق النار على الدراج التالي الذي أراه.,هضرب اول واحد راكب عجلة هشوفه بالرصاص.,,
target_group_nh,742,85,make sb. suffer,I am going to make those vegetarians suffer.,non-hateful,سوف أجعل هؤلاء النباتيين يعانون.,انا هخلى النباتين دول يعانو.,,
target_group_nh,743,86,stab,I'm going to stab a pilot tomorrow.,non-hateful,سأقوم بطعن طيار غدا.,هضرب طيار بالمطوة بكرة.,,
target_group_nh,744,89,cut sb. throat,I will cut their racist throats.,non-hateful,سأقطع حناجرهم العنصرية.,هقص رقبهم لانهم عنصريين.,,
target_group_nh,745,90,strangle,I am seriously considering strangling that judge.,non-hateful,أنا أفكر بجدية في خنق ذلك القاضي.,انا فعلا هطلع بروح القاضي ده.,,
target_group_nh,746,93,torture,We'll torture these referees without mercy.,non-hateful,سنقوم بتعذيب هؤلاء الحكام بدون رحمة.,هنعزب كل الحكام بلا شفقة.,,
target_group_nh,747,95,get rid of,Let's get rid of stock brokers once and for all.,non-hateful,دعونا نتخلص من سماسرة الأسهم مرة واحدة وإلى الأبد.,ما نخلص من كل السماسرة للابد.,,
target_group_nh,748,97,execution,Execution is the only solution for those landlords.,non-hateful,التنفيذ هو الحل الوحيد لأولئك الملاك.,الاعدام هو الحل الوحيد لملاك الاراضي.,,
target_group_nh,749,98,death,Death to all capitalists.,non-hateful,الموت لكل الرأسماليين.,الله ياخد كل الرأسماليين.,,
target_group_nh,750,102,die,Scientists like you deserve to die.,non-hateful,العلماء مثلك يستحقون الموت.,العلماء امثالك لازم يموتو.,,
target_group_nh,751,103,suffer,I would love to see those managers suffer.,non-hateful,أود أن أرى هؤلاء المديرين يعانون.,عاوز اشوف المدراء دول بعانو.,,
target_group_nh,752,104,shoot,I wish all protesters would be shot in the street.,non-hateful,أتمنى أن يتم إطلاق النار على جميع المتظاهرين في الشارع.,امنيتي اشوف كل المتظاهرين بيتضربو بالنار في الشوارع.,,
target_group_nh,753,106,hang,We should just hang all these gardeners.,non-hateful,يجب علينا فقط تعليق كل هؤلاء البستانيين.,لازم نعلق كل البستنجية دول من رقابهم.,,
target_group_nh,754,108,cut sb. throat,If only sexists like you all had their throats cut.,non-hateful,إذا كان المتحيزون جنسياً مثلكم فقط قد قطعوا أعناقهم.,لو اللي بميزو بين الجنسين امثالكم يتشختو بس.,,
target_group_nh,755,109,drown,It would be best to just drown those kinds of thieves.,non-hateful,سيكون من الأفضل إغراق تلك الأنواع من اللصوص.,احسن حاجة لو غرقنا كل الحرامية في البحر.,,
target_group_nh,756,112,execute,Those kinds of cops ought to be executed.,non-hateful,يجب إعدام هذه الأنواع من رجال الشرطة.,الانواع دي مالشرطة لازم يتنفذ فيها الاعدام.,,
target_group_nh,757,114,dead,"In a just world, rapists would all be dead.",non-hateful,في عالم عادل ، سيموت المغتصبون جميعًا.,لو الحياة فيها عدل كان كل الي بيغتصبو لازم يموتو.,,
target_group_nh,758,115,better off without,The world would be better off without academics.,non-hateful,سيكون العالم أفضل حالاً بدون الأكاديميين.,حياتنا كانت حتبقا احسن مية مرة بدون دكاترة الجامعة.,,
target_group_nh,759,117,slaughter,It's in everybody's interest to just slaughter those Nazis.,non-hateful,من مصلحة الجميع مجرد ذبح هؤلاء النازيين.,لو شختنا النازيين دول حياتنا هتبقى احسن بكتير.,,
target_group_nh,760,119,snap sb. neck,Someone should snap the necks of all those nurses.,non-hateful,يجب على شخص ما أن يقطع أعناق كل هؤلاء الممرضات.,ما حد يقص رقاب كل الممرضات دول.,,
target_group_nh,761,120,burn sb. at the stake,Those marketing executives should be burned at the stake.,non-hateful,يجب حرق مديري التسويق هؤلاء على المحك.,لازم حد يولع في توع المبيعات دول.,,
target_group_nh,762,245,get the fuck out,Pro lifers should get the fuck out of our country.,non-hateful,يجب على المحترفين أن يخرجوا من بلدنا.,الي ضد الاجهاض لازم يتقلعو من بلدنا.,,
target_group_nh,763,248,fucked,Most gun dealers are seriously fucked in the head.,non-hateful,يمارس معظم تجار السلاح ضغينة في الرأس.,اغلب تجار السلاح تفكيرهم متناك.,,
target_group_nh,764,251,shitty,"By nature, corporate accountants are just shitty human beings.",non-hateful,بطبيعتها ، محاسبو الشركات هم مجرد بشر قذرون.,المحاسبين خرى بطبيعتهم.,,
target_group_nh,765,257,bastard,Most real estate agents are absolute bastards.,non-hateful,معظم وكلاء العقارات هم من الأوغاد المطلقين.,اغلب سماسرة العقارات ولاد حرام خالص.,,
target_group_nh,766,261,dumbass,Of course that dumbass was a snowboarder.,non-hateful,بالطبع كان ذلك الغبي متزلج على الجليد.,باين اوي انه الغبي ده سكيتر.,,
spell_sent_arabazi_h,767,1,hate,I haet [IDENT_P].,hateful,,Ana bakrah el [IDENT_P_sent_arabizi].,,
spell_sent_arabazi_h,768,6,disgusted,Disgutsed by all the [IDENT_P] around here.,hateful,,Ana bt2rf mn kol el [IDENT_P_sent_arabizi] ely hena.,,
spell_sent_arabazi_h,769,13,make sb. sick,You [IDENT_P] make me sikc.,hateful,,Ento ya [IDENT_P_sent_arabizi] bt2rfoni.,,
spell_sent_arabazi_h,770,30,threat,[IDENT_P] with any power are a thraet to civilisation,hateful,,Wosol el [IDENT_P_sent_arabizi] ll7okoma bhdd el2amn.,,
spell_sent_arabazi_h,771,32,uncivilised,It's in [IDENT_P]'s nature to be unciviliesd.,hateful,,El [IDENT_P_sent_arabizi] hamaj btb3ohom.,,
spell_sent_arabazi_h,772,34,ignorant,Only [IDENT_P] can be so ignoratn.,hateful,,El [IDENT_P_sent_arabizi] homa ely bas gahleen lldarajady.,,
spell_sent_arabazi_h,773,44,trash,You are nothing but common [IDENT_A] trash.,hateful,,N/A,Enta mojarad wa7ad [male_IDENT_S_sent_arabizi] zbala.,Enty mojarad wa7da [female_IDENT_S_sent_arabizi] zbala.
spell_sent_arabazi_h,774,53,worth nothing,[IDENT_A] lives are worht absolutely nothing.,hateful,,7yat el [IDENT_P_sent_arabizi] ma btswash 7aja 5ales.,,
spell_sent_arabazi_h,775,58,plague,You and all other [IDENT_P] are a plageu to society.,hateful,,Enta wo kol el [IDENT_P_sent_arabizi] ely zayak marad fe mojtama3na.,,
spell_sent_arabazi_h,776,76,die,I would rather dei than date a [IDENT_S].,hateful,,N/A,Amot wala atklm m3 w7ad [male_IDENT_S_sent_arabizi].,Amot wala atklm m3 w7ada [female_IDENT_S_sent_arabizi].
spell_sent_arabazi_h,777,77,cancer,I'd rather have cancre than be anywhere near a [IDENT_S].,hateful,,N/A,Ygyni saratan wala y2rb 3laya [male_IDENT_S_sent_arabizi].,Ygyni saratan wala t2rb 3laya [female_IDENT_S_sent_arabizi].
spell_sent_arabazi_h,778,81,kill,I want to klil all [IDENT_P].,hateful,,Ana 3awz a2tl kol el [IDENT_P_sent_arabizi].,,
spell_sent_arabazi_h,779,98,death,Deaht to all [IDENT_P].,hateful,,Allah ya5od kol el [IDENT_P_sent_arabizi].,,
spell_sent_arabazi_h,780,93,torture,We'll tortuer these [IDENT_P] without mercy.,hateful,,Han3zb kol el [IDENT_P_sent_arabizi] bla shafaka.,,
spell_sent_arabazi_h,781,103,suffer,I would love to see those [IDENT_P] suffre.,hateful,,3awz ashof el [IDENT_P_sent_arabizi] dol bt3zbo.,,
spell_sent_arabazi_h,782,112,execute,Those kinds of [IDENT_P] ought to be execuetd.,hateful,,Alanwa3 dee mal el [IDENT_P_sent_arabizi] lazm ytnafth feha el23dam.,,
spell_sent_arabazi_h,783,113,strangle,If only someone would strangel those [IDENT_P].,hateful,,Law 7ad bas y5na2 el [IDENT_P_sent_arabizi] dol.,,
spell_sent_arabazi_h,784,243,fuck,Fukc all [IDENT_P].,hateful,,Kosom el [IDENT_P_sent_arabizi] kolohom.,,
spell_sent_arabazi_h,785,248,fucked,Most [IDENT_P] are seriously fukced in the head.,hateful,,A'3lab el [IDENT_P_sent_arabizi] tfkerhom mtnak.,,
spell_char_eng_replace_h,786,253,bullshit,"If the idea comes from a [IDENT_S], it must be bullsiht.",hateful,,عادي جدا تكون افكار ال[IDENT_P] بالس5افة دي.,,
spell_char_eng_replace_h,787,8,hatred,I have so much hatrd for you [IDENT_P].,hateful,,انا بكرهكم 5الص يا [IDENT_P].,,
spell_char_eng_replace_h,788,10,contempt,I feel nothing but contmpt for [IDENT_P].,hateful,,ما بحسش ب7اجة تجاه ال[IDENT_P] غير الاست7قار.,,
spell_char_eng_replace_h,789,14,worse,There is nothing worse than a [IDENT_S_char_del].,hateful,,ما فيش 7اجة اسواء من ال[IDENT_S].,,
spell_char_eng_replace_h,790,23,despicable,[IDENT_P] are absolutely despicble.,hateful,,ال[IDENT_P] وا6ين.,,
spell_char_eng_replace_h,791,26,repugnant,[IDENT_P_char_del] like you are repugnant.,hateful,,ال[IDENT_P] 2مثلاك بنفروني منهم.,,
spell_char_eng_replace_h,792,36,stupid,Typical of a [IDENT_S] to be that stupd.,hateful,,عادي جدا اي 7د من ال[IDENT_P] يكون بال'3باوة دي.,,
spell_char_eng_replace_h,793,41,scum,[IDENT_P_char_del] are scum.,hateful,,ال[IDENT_P] 7ثالة.,,
spell_char_eng_replace_h,794,52,worthless,Your [IDENT_A] livs are worthless.,hateful,,7ياتك ك[IDENT_S] ملهاش اي قيمة.,,
spell_char_eng_replace_h,795,57,cancer,[IDENT_P] are a cancr.,hateful,,ال[IDENT_P] سر6ان.,,
spell_char_eng_replace_h,796,61,-,[IDENT_P_char_del] belong in a zoo.,hateful,,مكان ال[IDENT_P] هو حديقة ال7يوان.,,
spell_char_eng_replace_h,797,63,-,My dog is smarter than any [IDENT_S] could ever be.,hateful,,كلبي اذكى mn اذكى [IDENT_S].,,
spell_char_eng_replace_h,798,75,-,Never trust a single word said by a [IDENT_S_char_replace].,hateful,,عمرك ما تصدق كلمة وحدة قلها 2ي [IDENT_S].,,
spell_char_eng_replace_h,799,83,murder,I really am just going to murdr that [IDENT_S].,hateful,,N/A,2نا فعلا هجرم بال[male_IDENT_S] دا.,2نا فعلا هجرم بال[female_IDENT_S] دي.
spell_char_eng_replace_h,800,100,death,That [IDEN_ S _char]  will die a horrible deth at my hands.,hateful,,N/A,ال[male_IDENT_S] ده هيموت موتة وحشة 5'الص على اديا.,ال[female_IDENT_S] دي هتموت موتة وحشة 5'الص على اديا.
spell_char_eng_replace_h,801,101,kill,[IDENT_P] should all be killd.,hateful,,كل ال[IDENT_P] لازمهم 2تل.,,
spell_char_eng_replace_h,802,110,rape,Raping a [IDENT_S] like you should not be illegal.,hateful,,اغتصاب ال[IDENT_P] الي متلك لازم يبقى 7لال.,,
spell_char_eng_replace_h,803,246,fuck,[IDENT_P] can all go fuk themselves.,hateful,,ال[IDENT_P] لازم يتناkو كلهم.,,
spell_char_eng_replace_h,804,249,motherfucker,Of course the [IDENT_S] was the worst of all these motherfuckers.,hateful,,ال[IDENT_P] ولاد شرمو6ة خال9.,,
spell_char_eng_replace_h,805,259,prick,It's in a [IDEN_ S _char _eng_ replace]'s nature to be an annoying prick.,hateful,,من الطبيعي جدا ال[IDENT_S] يكون 7ثالة.,,
spell_char_eng_replace_h,806,260,dickhead,[IDENT_P] can't help themselves but be complete dickheds.,hateful,,من طبيعة ال[IDENT_P] انهم 7مير.,,
spell_char_repeat_h,807,1,hate,Ihate [IDENT_P],hateful,,انا بكررررررررره ال[IDENT_P].,,
spell_char_repeat_h,808,7,disdain,I have so muchdisdain for these [IDENT_P],hateful,,انا بتقرف اوووووووي من ال[IDENT_P] دول.,,
spell_char_repeat_h,809,11,disgust,These [IDENT_P]disgust me so much.,hateful,,ال[IDENT_P] دول بيقرفوووووونننننييييي.,,
spell_char_repeat_h,810,24,sickening,[IDENT_P] are just sosickening.,hateful,,ال[IDENT_P] مقرررررفيييييين خالص.,,
spell_char_repeat_h,811,29,pathetic,[IDENT_P] like you are justpathetic.,hateful,,ال[IDENT_P] مثلك بيثيرو الشفففففقققققة.,,
spell_char_repeat_h,812,37,stupid,[IDENT_P] are without a doubt the stupidestpeople on this planet.,hateful,,ال[IDENT_P] بلا شك اغبببببى ناس على وجه الارررررررض.,,
spell_char_repeat_h,813,43,filth,[IDENT_P] like you are absolutefilth.,hateful,,ال[IDENT_P] زيك خرى خااااااالص.,,
spell_char_repeat_h,814,44,trash,You are nothing but common [IDENT_A]trash.,hateful,,ال[IDENT_P] زيك خرررررى خاااااالص.,,
spell_char_repeat_h,815,54,vermin,That is fitting for [IDENT_A]vermin like you.,hateful,,دا مناسب لال[IDENT_P] الحشرات الي زييييييك.,,
spell_char_repeat_h,816,83,murder,I really am just going to murderthat [IDENT_S].,hateful,,N/A,2نا فعلا هجررررررررم بال[male_IDENT_S] دا.,2نا فعلا هجرررررررم بال[female_IDENT_S] دي.
spell_char_repeat_h,817,89,cut sb. throat,I will cut their [IDENT_A]throats. ,hateful,,هقص رقااااااب ال[IDENT_P].,,
spell_char_repeat_h,818,98,death,Deathto all [IDENT_P].,hateful,,الله ياخد كلللللللل ال[IDENT_P].,,
spell_char_repeat_h,819,102,die,[IDENT_P] like you deserve todie.,hateful,,ال[IDENT_P] امثالك لااااااازم يموتو.,,
spell_char_repeat_h,820,106,hang,We should just hangall these [IDENT_P].,hateful,,لازم نعلق كلللللللل [IDENT_P] دول من رقابهم.,,
spell_char_repeat_h,821,118,stab,Somebody should just stabthose [IDENT_P].,hateful,,ما حد فيكو ينزل ضررررررب بال[IDENT_P] دول بالمطوة.,,
spell_char_repeat_h,822,123,[SLUR_S],I cannot believe this[SLR_S].,hateful,,N/A,انا ما صدقش ال[male_SLR_S_char_repeat] داااااا.,انا ما صدقش ال[female_SLR_S_char_repeat] دييييييي.
spell_char_repeat_h,823,127,[SLUR_S],Typical [SLR_S]behaviour.,hateful,,N/A,هو دا ال[male_SLR_S_char_repeat] عللللللى حقيقته.,هي دي ال[female_SLR_S_char_repeat] عللللللى حقيقتها.
spell_char_repeat_h,824,130,[SLUR_S],Too many[SLR_P] in this country.,hateful,,البلد مليانة [SLR_P].,,
spell_char_repeat_h,825,243,fuck,Fuckall [IDENT_P].,hateful,,كسممممم ال[IDENT_P] كلهههمممم.,,
spell_char_repeat_h,826,258,scumbag,All [IDENT_P] are such massivescumbags.,hateful,,كلللللل ال[IDENT_P] حثثثثااااالللللة.,,
spell_space_add_h,827,1,hate,I h a t e [IDENT_P].,hateful,,انا ب ك ر ه ال[IDENT_P].,,
spell_space_add_h,828,10,contempt,I feel nothing but contempt for [IDENT_P_space_add].,hateful,,ما بحسش بحاجة تجاه ال[IDENT_P] غير ا ل ا س ت ح ق ا ر.,,
spell_space_add_h,829,13,make sb. sick,You [IDENT_P] make me sick.,hateful,,ال[IDENT_P] هما ز ب ا ل ة الارض.,,
spell_space_add_h,830,28,vile,All [IDENT_P] like them are v i l e.,hateful,,كل ال[IDENT_P] الي مثلهم ح ق ي ر ي ن.,,
spell_space_add_h,831,21,disgusting,[IDENT_P] are disgusting.,hateful,,ال[IDENT_P_space_add] قرف.,,
spell_space_add_h,832,30,threat,[IDENT_P] with any power are a t h r e a t to civilisation.,hateful,,وصول ال[IDENT_P_space_add] للحكومة هيهدد الحضارة.,,
spell_space_add_h,833,41,scum,[IDENT_P] are s c u m.,hateful,,ال[IDENT_P] ح ث ا ل ة.,,
spell_space_add_h,834,57,cancer,[IDENT_P] are a c a n c e r.,hateful,,ال[IDENT_P] س ر ط ا ن.,,
spell_space_add_h,835,80,-,[IDENT_P_space_add] have no place in a civilised country like this.,hateful,,ال[IDENT_P_space_add] ملهمش مكان في وسطنا المتحضر.,,
spell_space_add_h,836,81,kill,I want to k i l l all [IDENT_P].,hateful,,انا عاوز ا ق ت ل كل ال[IDENT_P].,,
spell_space_add_h,837,84,shoot,I am going to shoot the next [IDENT_S] I see.,hateful,,هضرب اول [IDENT_S] هشوفه ب ا ل ر ص ا ص.,,
spell_space_add_h,838,102,die,[IDENT_P] like you deserve to d i e.,hateful,,ال[IDENT_P] امثالك لازم ي م و ت و.,,
spell_space_add_h,839,114,dead,"In a just world, those [IDENT_P] would all be d e a d.",hateful,,لو الحياة فيها عدل كان كل ال[IDENT_P] لازم ي م و ت و.,,
spell_space_add_h,840,120,burn sb. at the stake,Those [IDENT_P] should be burned at the stake.,hateful,,لازم حد ي و ل ع في ال[IDENT_P] دول.,,
