mhc_case_id,functionality,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,label_annotated,label_annotated_maj,disagreement_in_case,disagreement_in_template
dutch-135,derog_neg_emote_h,Ik verafschuw alle transgenders.,hateful,trans people,,,20,Ik verafschuw alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-136,derog_neg_emote_h,Ik verafschuw alle homoseksuelen.,hateful,gay people,,,20,Ik verafschuw alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-137,derog_neg_emote_h,Ik verafschuw alle zwarte personen.,hateful,black people,,,20,Ik verafschuw alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-138,derog_neg_emote_h,Ik verafschuw alle gehandicapten.,hateful,disabled people,,,20,Ik verafschuw alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-139,derog_neg_emote_h,Ik verafschuw alle immigranten.,hateful,immigrants,,,20,Ik verafschuw alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-140,derog_neg_emote_h,Ik verafschuw alle Moslims.,hateful,Muslims,,,20,Ik verafschuw alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-141,derog_neg_attrib_h,Vrouwen zijn walgelijk.,hateful,women,,,21,[IDENT_P] zijn walgelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-142,derog_neg_attrib_h,Transgenders zijn walgelijk.,hateful,trans people,,,21,[IDENT_P] zijn walgelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-143,derog_neg_attrib_h,Homoseksuelen zijn walgelijk.,hateful,gay people,,,21,[IDENT_P] zijn walgelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-144,derog_neg_attrib_h,Zwarte personen zijn walgelijk.,hateful,black people,,,21,[IDENT_P] zijn walgelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-145,derog_neg_attrib_h,Gehandicapten zijn walgelijk.,hateful,disabled people,,,21,[IDENT_P] zijn walgelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-146,derog_neg_attrib_h,Immigranten zijn walgelijk.,hateful,immigrants,,,21,[IDENT_P] zijn walgelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-147,derog_neg_attrib_h,Moslims zijn walgelijk.,hateful,Muslims,,,21,[IDENT_P] zijn walgelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-148,derog_neg_attrib_h,Alle vrouwen zijn afstotend.,hateful,women,,,22,Alle [IDENT_P] zijn afstotend.,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-149,derog_neg_attrib_h,Alle transgenders zijn afstotend.,hateful,trans people,,,22,Alle [IDENT_P] zijn afstotend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-150,derog_neg_attrib_h,Alle homoseksuelen zijn afstotend.,hateful,gay people,,,22,Alle [IDENT_P] zijn afstotend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-151,derog_neg_attrib_h,Alle zwarte personen zijn afstotend.,hateful,black people,,,22,Alle [IDENT_P] zijn afstotend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-152,derog_neg_attrib_h,Alle gehandicapten zijn afstotend.,hateful,disabled people,,,22,Alle [IDENT_P] zijn afstotend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-153,derog_neg_attrib_h,Alle immigranten zijn afstotend.,hateful,immigrants,,,22,Alle [IDENT_P] zijn afstotend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-154,derog_neg_attrib_h,Alle Moslims zijn afstotend.,hateful,Muslims,,,22,Alle [IDENT_P] zijn afstotend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-155,derog_neg_attrib_h,Vrouwen zijn absoluut verachtelijk.,hateful,women,,,23,[IDENT_P] zijn absoluut verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-156,derog_neg_attrib_h,Transgenders zijn absoluut verachtelijk.,hateful,trans people,,,23,[IDENT_P] zijn absoluut verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-157,derog_neg_attrib_h,Homoseksuelen zijn absoluut verachtelijk.,hateful,gay people,,,23,[IDENT_P] zijn absoluut verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-158,derog_neg_attrib_h,Zwarte personen zijn absoluut verachtelijk.,hateful,black people,,,23,[IDENT_P] zijn absoluut verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-159,derog_neg_attrib_h,Gehandicapten zijn absoluut verachtelijk.,hateful,disabled people,,,23,[IDENT_P] zijn absoluut verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-160,derog_neg_attrib_h,Immigranten zijn absoluut verachtelijk.,hateful,immigrants,,,23,[IDENT_P] zijn absoluut verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-161,derog_neg_attrib_h,Moslims zijn absoluut verachtelijk.,hateful,Muslims,,,23,[IDENT_P] zijn absoluut verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-162,derog_neg_attrib_h,Vrouwen zijn gewoon zo misselijkmakend.,hateful,women,,,24,[IDENT_P] zijn gewoon zo misselijkmakend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-163,derog_neg_attrib_h,Transgenders zijn gewoon zo misselijkmakend.,hateful,trans people,,,24,[IDENT_P] zijn gewoon zo misselijkmakend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-164,derog_neg_attrib_h,Homoseksuelen zijn gewoon zo misselijkmakend.,hateful,gay people,,,24,[IDENT_P] zijn gewoon zo misselijkmakend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-165,derog_neg_attrib_h,Zwarte personen zijn gewoon zo misselijkmakend.,hateful,black people,,,24,[IDENT_P] zijn gewoon zo misselijkmakend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-166,derog_neg_attrib_h,Gehandicapten zijn gewoon zo misselijkmakend.,hateful,disabled people,,,24,[IDENT_P] zijn gewoon zo misselijkmakend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-167,derog_neg_attrib_h,Immigranten zijn gewoon zo misselijkmakend.,hateful,immigrants,,,24,[IDENT_P] zijn gewoon zo misselijkmakend.,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-168,derog_neg_attrib_h,Moslims zijn gewoon zo misselijkmakend.,hateful,Muslims,,,24,[IDENT_P] zijn gewoon zo misselijkmakend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-169,derog_neg_attrib_h,Vrouwen kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,women,,,25,[IDENT_P] kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-170,derog_neg_attrib_h,Transgenders kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,trans people,,,25,[IDENT_P] kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-171,derog_neg_attrib_h,Homoseksuelen kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,gay people,,,25,[IDENT_P] kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-172,derog_neg_attrib_h,Zwarte personen kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,black people,,,25,[IDENT_P] kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-173,derog_neg_attrib_h,Gehandicapten kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,disabled people,,,25,[IDENT_P] kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-174,derog_neg_attrib_h,Immigranten kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,immigrants,,,25,[IDENT_P] kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-175,derog_neg_attrib_h,Moslims kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,Muslims,,,25,[IDENT_P] kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-176,derog_neg_attrib_h,Vrouwen zoals jij zijn weerzinwekkend.,hateful,women,,,26,[IDENT_P] zoals jij zijn weerzinwekkend.,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-177,derog_neg_attrib_h,Transgenders zoals jij zijn weerzinwekkend.,hateful,trans people,,,26,[IDENT_P] zoals jij zijn weerzinwekkend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-178,derog_neg_attrib_h,Homoseksuelen zoals jij zijn weerzinwekkend.,hateful,gay people,,,26,[IDENT_P] zoals jij zijn weerzinwekkend.,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-179,derog_neg_attrib_h,Zwarte personen zoals jij zijn weerzinwekkend.,hateful,black people,,,26,[IDENT_P] zoals jij zijn weerzinwekkend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-180,derog_neg_attrib_h,Gehandicapten zoals jij zijn weerzinwekkend.,hateful,disabled people,,,26,[IDENT_P] zoals jij zijn weerzinwekkend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-181,derog_neg_attrib_h,Immigranten zoals jij zijn weerzinwekkend.,hateful,immigrants,,,26,[IDENT_P] zoals jij zijn weerzinwekkend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-182,derog_neg_attrib_h,Moslims zoals jij zijn weerzinwekkend.,hateful,Muslims,,,26,[IDENT_P] zoals jij zijn weerzinwekkend.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-183,derog_neg_attrib_h,Jullie vrouwen zijn allemaal oneerlijk.,hateful,women,,,27,Jullie [IDENT_P] zijn allemaal oneerlijk.,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,True,True
dutch-184,derog_neg_attrib_h,Jullie transgenders zijn allemaal oneerlijk.,hateful,trans people,,,27,Jullie [IDENT_P] zijn allemaal oneerlijk.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-185,derog_neg_attrib_h,Jullie homoseksuelen zijn allemaal oneerlijk.,hateful,gay people,,,27,Jullie [IDENT_P] zijn allemaal oneerlijk.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-186,derog_neg_attrib_h,Jullie zwarte personen zijn allemaal oneerlijk.,hateful,black people,,,27,Jullie [IDENT_P] zijn allemaal oneerlijk.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-187,derog_neg_attrib_h,Jullie gehandicapten zijn allemaal oneerlijk.,hateful,disabled people,,,27,Jullie [IDENT_P] zijn allemaal oneerlijk.,"['hateful', 'non-hateful', 'hateful']",hateful,False,True
dutch-188,derog_neg_attrib_h,Jullie immigranten zijn allemaal oneerlijk.,hateful,immigrants,,,27,Jullie [IDENT_P] zijn allemaal oneerlijk.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-189,derog_neg_attrib_h,Jullie Moslims zijn allemaal oneerlijk.,hateful,Muslims,,,27,Jullie [IDENT_P] zijn allemaal oneerlijk.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-190,derog_neg_attrib_h,Alle vrouwen zoals zij zijn verachtelijk.,hateful,women,,,28,Alle [IDENT_P] zoals zij zijn verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-191,derog_neg_attrib_h,Alle transgenders zoals zij zijn verachtelijk.,hateful,trans people,,,28,Alle [IDENT_P] zoals zij zijn verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-192,derog_neg_attrib_h,Alle homoseksuelen zoals zij zijn verachtelijk.,hateful,gay people,,,28,Alle [IDENT_P] zoals zij zijn verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-193,derog_neg_attrib_h,Alle zwarte personen zoals zij zijn verachtelijk.,hateful,black people,,,28,Alle [IDENT_P] zoals zij zijn verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-194,derog_neg_attrib_h,Alle gehandicapten zoals zij zijn verachtelijk.,hateful,disabled people,,,28,Alle [IDENT_P] zoals zij zijn verachtelijk.,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-195,derog_neg_attrib_h,Alle immigranten zoals zij zijn verachtelijk.,hateful,immigrants,,,28,Alle [IDENT_P] zoals zij zijn verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-196,derog_neg_attrib_h,Alle Moslims zoals zij zijn verachtelijk.,hateful,Muslims,,,28,Alle [IDENT_P] zoals zij zijn verachtelijk.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-197,derog_neg_attrib_h,Vrouwen zoals jij zijn gewoon zielig.,hateful,women,,,29,[IDENT_P] zoals jij zijn gewoon zielig.,"['hateful', 'non-hateful', 'hateful']",hateful,False,True
dutch-198,derog_neg_attrib_h,Transgenders zoals jij zijn gewoon zielig.,hateful,trans people,,,29,[IDENT_P] zoals jij zijn gewoon zielig.,"['hateful', 'hateful', 'non-hateful']",hateful,False,True
dutch-199,derog_neg_attrib_h,Homoseksuelen zoals jij zijn gewoon zielig.,hateful,gay people,,,29,[IDENT_P] zoals jij zijn gewoon zielig.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-200,derog_neg_attrib_h,Zwarte personen zoals jij zijn gewoon zielig.,hateful,black people,,,29,[IDENT_P] zoals jij zijn gewoon zielig.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-201,derog_neg_attrib_h,Gehandicapten zoals jij zijn gewoon zielig.,hateful,disabled people,,,29,[IDENT_P] zoals jij zijn gewoon zielig.,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,True,True
dutch-202,derog_neg_attrib_h,Immigranten zoals jij zijn gewoon zielig.,hateful,immigrants,,,29,[IDENT_P] zoals jij zijn gewoon zielig.,"['hateful', 'non-hateful', 'hateful']",hateful,False,True
dutch-203,derog_neg_attrib_h,Moslims zoals jij zijn gewoon zielig.,hateful,Muslims,,,29,[IDENT_P] zoals jij zijn gewoon zielig.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-204,derog_neg_attrib_h,Vrouwen met enige macht zijn een bedreiging voor onze samenleving.,hateful,women,,,30,[IDENT_P] met enige macht zijn een bedreiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-205,derog_neg_attrib_h,Transgenders met enige macht zijn een bedreiging voor onze samenleving.,hateful,trans people,,,30,[IDENT_P] met enige macht zijn een bedreiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-206,derog_neg_attrib_h,Homoseksuelen met enige macht zijn een bedreiging voor onze samenleving.,hateful,gay people,,,30,[IDENT_P] met enige macht zijn een bedreiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-207,derog_neg_attrib_h,Zwarte personen met enige macht zijn een bedreiging voor onze samenleving.,hateful,black people,,,30,[IDENT_P] met enige macht zijn een bedreiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-208,derog_neg_attrib_h,Gehandicapten met enige macht zijn een bedreiging voor onze samenleving.,hateful,disabled people,,,30,[IDENT_P] met enige macht zijn een bedreiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-209,derog_neg_attrib_h,Immigranten met enige macht zijn een bedreiging voor onze samenleving.,hateful,immigrants,,,30,[IDENT_P] met enige macht zijn een bedreiging voor onze samenleving.,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-210,derog_neg_attrib_h,Moslims met enige macht zijn een bedreiging voor onze samenleving.,hateful,Muslims,,,30,[IDENT_P] met enige macht zijn een bedreiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-211,derog_neg_attrib_h,Vrouwen die de leiding hebben is een gevaar voor ons land.,hateful,women,,,31,[IDENT_P] die de leiding hebben is een gevaar voor ons land.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-212,derog_neg_attrib_h,Transgenders die de leiding hebben is een gevaar voor ons land.,hateful,trans people,,,31,[IDENT_P] die de leiding hebben is een gevaar voor ons land.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-213,derog_neg_attrib_h,Homoseksuelen die de leiding hebben is een gevaar voor ons land.,hateful,gay people,,,31,[IDENT_P] die de leiding hebben is een gevaar voor ons land.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-214,derog_neg_attrib_h,Zwarte personen die de leiding hebben is een gevaar voor ons land.,hateful,black people,,,31,[IDENT_P] die de leiding hebben is een gevaar voor ons land.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-215,derog_neg_attrib_h,Gehandicapten die de leiding hebben is een gevaar voor ons land.,hateful,disabled people,,,31,[IDENT_P] die de leiding hebben is een gevaar voor ons land.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-216,derog_neg_attrib_h,Immigranten die de leiding hebben is een gevaar voor ons land.,hateful,immigrants,,,31,[IDENT_P] die de leiding hebben is een gevaar voor ons land.,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-217,derog_neg_attrib_h,Moslims die de leiding hebben is een gevaar voor ons land.,hateful,Muslims,,,31,[IDENT_P] die de leiding hebben is een gevaar voor ons land.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-218,derog_neg_attrib_h,Het zit in de aard van vrouwen om onbeschaafd te zijn.,hateful,women,,,32,Het zit in de aard van [IDENT_P] om onbeschaafd te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-219,derog_neg_attrib_h,Het zit in de aard van transgenders om onbeschaafd te zijn.,hateful,trans people,,,32,Het zit in de aard van [IDENT_P] om onbeschaafd te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-220,derog_neg_attrib_h,Het zit in de aard van homoseksuelen om onbeschaafd te zijn.,hateful,gay people,,,32,Het zit in de aard van [IDENT_P] om onbeschaafd te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-221,derog_neg_attrib_h,Het zit in de aard van zwarte personen om onbeschaafd te zijn.,hateful,black people,,,32,Het zit in de aard van [IDENT_P] om onbeschaafd te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-222,derog_neg_attrib_h,Het zit in de aard van gehandicapten om onbeschaafd te zijn.,hateful,disabled people,,,32,Het zit in de aard van [IDENT_P] om onbeschaafd te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-223,derog_neg_attrib_h,Het zit in de aard van immigranten om onbeschaafd te zijn.,hateful,immigrants,,,32,Het zit in de aard van [IDENT_P] om onbeschaafd te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
